position,track_name,artist,streams,top_week,top_year,top_month,top_first_day,valence,release_year,release_month,release_day
109,So Far Away,Martin Garrix,1720559,1,2017,12,29,0.13,2017,12,1
110,It's A Vibe,2 Chainz,1714466,1,2017,12,29,0.525,2017,3,14
111,Sensualidad,Bad Bunny,1708987,1,2017,12,29,0.676,2017,11,3
114,Transportin',Kodak Black,1695673,1,2017,12,29,0.257,2017,8,18
115,Tunnel Vision,Kodak Black,1691559,1,2017,12,29,0.231,2017,2,16
116,do re mi,blackbear,1686621,1,2017,12,29,0.17,2017,3,17
117,Havana - Remix,Camila Cabello,1685665,1,2017,12,29,0.349,2017,9,8
118,Something Just Like This,The Chainsmokers,1671423,1,2017,12,29,0.446,2017,2,22
119,...Ready For It?,Taylor Swift,1667020,1,2017,12,29,0.417,2017,10,24
120,Never Enough,Loren Allred,1664205,1,2017,12,29,0.227,2017,12,20
121,There's Nothing Holdin' Me Back,Shawn Mendes,1654962,1,2017,12,29,0.969,2017,4,20
122,Marry Me,Thomas Rhett,1654596,1,2017,12,29,0.474,2017,11,20
123,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,1650337,1,2017,12,29,0.419,2017,6,20
124,The Race,Tay-K,1647641,1,2017,12,29,0.352,2017,6,30
125,Eye 2 Eye,Huncho Jack,1644847,1,2017,12,29,0.163,2017,12,21
126,Dark Knight Dummo,Trippie Redd,1642657,1,2017,12,29,0.254,2018,12,6
127,Everybody Dies In Their Nightmares,XXXTENTACION,1625249,1,2017,12,29,0.689,2017,8,25
130,A Million Dreams,Ziv Zaifman,1595062,1,2017,12,29,0.0998,2017,12,8
131,Stay,Zedd,1587562,1,2017,12,29,0.544,2017,2,23
132,I Like Me Better,Lauv,1579044,1,2017,12,29,0.419,2018,5,19
135,No Role Modelz,J. Cole,1551632,1,2017,12,29,0.463,2014,0,0
136,Corazón,Maluma,1551370,1,2017,12,29,0.748,2018,11,3
137,La Modelo,Ozuna,1541713,1,2017,12,29,0.769,2018,12,22
138,Starboy,The Weeknd,1537914,1,2017,12,29,0.486,2016,0,0
139,T-Shirt,Migos,1537577,1,2017,12,29,0.486,2017,2,14
140,Slide,Calvin Harris,1537262,1,2017,12,29,0.511,2017,2,23
141,Pills & Automobiles,Chris Brown,1535080,1,2017,12,29,0.617,2017,8,4
142,Tip Toe,Jason Derulo,1531691,1,2017,12,29,0.62,2017,11,10
143,wokeuplikethis*,Playboi Carti,1528463,1,2017,12,29,0.478,2017,4,7
144,Nowadays,Lil Skies,1522917,1,2017,12,29,0.46,2017,12,17
145,Look At Me!,XXXTENTACION,1521448,1,2017,12,29,0.349,2017,12,30
146,The Other Side,Hugh Jackman,1520494,1,2017,12,29,0.31,2017,12,20
147,Slow Hands,Niall Horan,1504765,1,2017,12,29,0.848,2017,5,4
148,Fake Love,Drake,1502167,1,2017,12,29,0.613,2017,10,29
149,The Weekend - Funk Wav Remix,SZA,1493110,1,2017,12,29,0.667,2017,12,15
150,Motorcycle Patches,Huncho Jack,1469931,1,2017,12,29,0.436,2017,12,21
151,The Way Life Goes,Lil Uzi Vert,1466002,1,2017,12,29,0.756,2017,10,3
152,Unforgettable,Thomas Rhett,1451303,1,2017,12,29,0.828,2017,4,7
153,Caroline,Aminé,1419687,1,2017,12,29,0.707,2017,3,9
154,KOODA,6ix9ine,1411427,1,2017,12,29,0.201,2018,12,3
155,Issues,Julia Michaels,1403101,1,2017,12,29,0.455,2017,1,13
156,Love Scars,Trippie Redd,1401127,1,2017,12,29,0.26,2017,5,26
157,Greatest Love Story,LANCO,1399646,1,2017,12,29,0.621,2018,3,6
160,Praying,Kesha,1387725,1,2017,12,29,0.319,2017,7,6
161,Se Preparó,Ozuna,1371855,1,2017,12,29,0.693,2017,8,11
162,No Option,Post Malone,1368644,1,2017,12,29,0.494,2016,0,0
163,In Case You Didn't Know,Brett Young,1360467,1,2017,12,29,0.434,2017,1,9
166,I Don’t Wanna Live Forever,ZAYN,1331849,1,2017,12,29,0.106,2017,1,27
167,PRBLMS,6LACK,1327614,1,2017,12,29,0.139,2016,0,0
168,Don't,Bryson Tiller,1318533,1,2017,12,29,0.189,2015,0,0
169,First Day Out,Tee Grizzley,1312850,1,2017,12,29,0.381,2017,11,7
170,Glorious,Macklemore,1305795,1,2017,12,29,0.356,2017,6,15
171,Portland,Drake,1303926,1,2017,12,29,0.35,2017,5,16
172,20 Min,Lil Uzi Vert,1303133,1,2017,12,29,0.783,2017,8,25
173,Exchange,Bryson Tiller,1298390,1,2017,12,29,0.276,2015,0,0
174,Money Longer,Lil Uzi Vert,1297934,1,2017,12,29,0.478,2016,0,0
175,Most Girls,Hailee Steinfeld,1286093,1,2017,12,29,0.417,2017,4,28
178,No Problem,Chance the Rapper,1264882,1,2017,12,29,0.788,2016,0,0
179,Mayores,Becky G,1264291,1,2017,12,29,0.874,2019,0,0
180,Now Or Never,Halsey,1262378,1,2017,12,29,0.447,2017,4,4
181,Die For You,The Weeknd,1258634,1,2017,12,29,0.51,2016,0,0
182,Myself,NAV,1257964,1,2017,12,29,0.0859,2017,1,12
183,Yours,Russell Dickerson,1254288,1,2017,12,29,0.558,2017,7,23
184,Heartache On The Dance Floor,Jon Pardi,1252239,1,2017,12,29,0.618,2016,0,0
185,Swang,Rae Sremmurd,1247887,1,2017,12,29,0.166,2016,0,0
186,Come Alive,Hugh Jackman,1243162,1,2017,12,29,0.235,2017,12,8
187,When It Rains It Pours,Luke Combs,1235694,1,2017,12,29,0.625,2017,6,19
188,Saved,Khalid,1234404,1,2017,12,29,0.553,2017,3,3
189,Poles 1469,Trippie Redd,1234005,1,2017,12,29,0.217,2017,8,27
190,Danger,Migos,1224671,1,2017,12,29,0.367,2017,12,7
191,pick up the phone,Young Thug,1224640,1,2017,12,29,0.459,2016,0,0
192,All Falls Down,Alan Walker,1221188,1,2017,12,29,0.662,2017,10,27
193,Criminal,Natti Natasha,1215862,1,2017,12,29,0.839,2017,8,18
194,From The D To The A,Tee Grizzley,1212380,1,2017,12,29,0.668,2017,3,17
195,You Broke Up with Me,Walker Hayes,1208368,1,2017,12,29,0.874,2017,6,28
196,Galway Girl,Ed Sheeran,1202864,1,2017,12,29,0.781,2017,3,17
197,Red Roses,Lil Skies,1202786,1,2017,12,29,0.456,2017,6,25
198,What They Want,Russ,1197454,1,2017,12,29,0.398,2017,8,19
199,Stargazing,Kygo,1197037,1,2017,12,29,0.419,2017,9,22
200,Ex Calling,6LACK,1196048,1,2017,12,29,0.0588,2016,0,0
1,rockstar,Post Malone,9855305,2,2018,1,5,0.129,2018,9,15
2,Finesse - Remix; feat. Cardi B,Bruno Mars,8504248,2,2018,1,5,0.926,2017,1,4
3,No Limit,G-Eazy,7685058,2,2018,1,5,0.405,2017,9,8
4,Bartier Cardi,Cardi B,7439471,2,2018,1,5,0.109,2018,12,22
5,I Fall Apart,Post Malone,6971450,2,2018,1,5,0.291,2016,0,0
6,Ric Flair Drip,Offset,6419256,2,2018,1,5,0.333,2017,3,1
7,All The Stars,Kendrick Lamar,6406373,2,2018,1,5,0.552,2018,1,4
8,Him & I,G-Eazy,6239280,2,2018,1,5,0.191,2017,11,30
9,Havana,Camila Cabello,5860925,2,2018,1,5,0.394,2018,9,8
10,LOVE. FEAT. ZACARI.,Kendrick Lamar,5657847,2,2018,1,5,0.779,2017,10,2
11,Codeine Dreaming,Kodak Black,5505158,2,2018,1,5,0.574,2017,11,24
12,Let You Down,NF,5215443,2,2018,1,5,0.464,2017,9,14
13,Candy Paint,Post Malone,5110437,2,2018,1,5,0.381,2018,10,20
16,River,Eminem,4875212,2,2018,1,5,0.659,2017,12,15
17,XO Tour Llif3,Lil Uzi Vert,4828478,2,2018,1,5,0.401,2017,2,26
18,PICK IT UP,Famous Dex,4680932,2,2018,1,5,0.287,2017,10,20
19,Let Me Go,Hailee Steinfeld,4589237,2,2018,1,5,0.742,2017,9,8
20,Meant to Be,Bebe Rexha,4497907,2,2018,1,5,0.579,2017,10,24
21,MotorSport,Migos,4457378,2,2018,1,5,0.188,2018,10,30
22,Bank Account,21 Savage,4419534,2,2018,1,5,0.376,2017,8,8
23,Wolves,Selena Gomez,4409183,2,2018,1,5,0.306,2017,10,25
24,Too Good At Goodbyes,Sam Smith,4362005,2,2018,1,5,0.476,2017,9,8
25,Plain Jane,A$AP Ferg,4361670,2,2018,1,5,0.52,2017,6,13
26,HUMBLE.,Kendrick Lamar,4306140,2,2018,1,5,0.421,2017,3,30
27,Sky Walker,Miguel,4290792,2,2018,1,5,0.183,2017,8,25
28,Perfect,Ed Sheeran,4268123,2,2018,1,5,0.168,2017,9,26
29,New Rules,Dua Lipa,4227667,2,2018,1,5,0.608,2017,7,15
30,Congratulations,Post Malone,4113995,2,2018,1,5,0.492,2016,0,0
31,Young Dumb & Broke,Khalid,4014104,2,2018,1,5,0.394,2017,6,13
32,Betrayed,Lil Xan,3929719,2,2018,1,5,0.241,2018,7,20
33,Silence,Marshmello,3884863,2,2018,1,5,0.286,2017,8,11
34,Never Be the Same,Camila Cabello,3815871,2,2018,1,5,0.243,2018,12,7
35,1-800-273-8255,Logic,3745379,2,2018,1,5,0.357,2017,4,27
36,What Lovers Do,Maroon 5,3728239,2,2018,1,5,0.419,2018,8,30
37,Stir Fry,Migos,3700208,2,2018,1,5,0.508,2018,12,20
38,Tell Me You Love Me,Demi Lovato,3688248,2,2018,1,5,0.26,2017,11,14
39,I Get the Bag,Gucci Mane,3648863,2,2018,1,5,0.425,2017,8,18
40,Bodak Yellow,Cardi B,3615183,2,2018,1,5,0.485,2018,6,16
41,Bad At Love,Halsey,3459502,2,2018,1,5,0.612,2017,8,22
42,goosebumps,Travis Scott,3327102,2,2018,1,5,0.442,2016,0,0
45,Roll In Peace,Kodak Black,3212271,2,2018,1,5,0.363,2017,11,7
46,End Game,Taylor Swift,3164402,2,2018,1,5,0.151,2017,11,14
47,Location,Khalid,3163879,2,2018,1,5,0.326,2017,1,26
48,The Way Life Goes,Lil Uzi Vert,3090793,2,2018,1,5,0.756,2017,10,3
49,Unforgettable,French Montana,3036983,2,2018,1,5,0.733,2017,4,7
50,Wanted You,NAV,3012676,2,2018,1,5,0.623,2018,11,3
51,Sorry Not Sorry,Demi Lovato,2956614,2,2018,1,5,0.887,2017,7,11
52,Jocelyn Flores,XXXTENTACION,2952867,2,2018,1,5,0.437,2017,10,31
53,Perfect Duet,Ed Sheeran,2868264,2,2018,1,5,0.356,2017,12,1
54,Rewrite The Stars,Zac Efron,2833539,2,2018,1,5,0.284,2017,7,20
55,Fuck Love,XXXTENTACION,2813994,2,2018,1,5,0.329,2017,1,23
56,IDGAF,Dua Lipa,2801608,2,2018,1,5,0.51,2017,1,12
57,Saint,Huncho Jack,2787070,2,2018,1,5,0.0798,2017,12,21
58,I Miss You,Clean Bandit,2701157,2,2018,1,5,0.369,2018,10,27
59,Rubbin Off The Paint,YBN Nahmir,2692281,2,2018,1,5,0.56,2018,9,18
60,Nowadays,Lil Skies,2613131,2,2018,1,5,0.46,2017,12,17
61,Ghostface Killers,21 Savage,2603261,2,2018,1,5,0.243,2017,10,31
62,Slippery,Migos,2593273,2,2018,1,5,0.741,2017,5,16
63,This Is Me,Keala Settle,2570227,2,2018,1,5,0.1,2017,12,8
66,GUMMO,6ix9ine,2484706,2,2018,1,5,0.635,2018,9,24
67,DNA.,Kendrick Lamar,2484315,2,2018,1,5,0.422,2017,4,14
68,Shape of You,Ed Sheeran,2464024,2,2018,1,5,0.931,2017,1,6
69,Go Flex,Post Malone,2341546,2,2018,1,5,0.127,2016,0,0
70,Real Friends,Camila Cabello,2339051,2,2018,1,5,0.663,2018,12,7
71,Échame La Culpa,Luis Fonsi,2337131,2,2018,1,5,0.675,2017,11,17
72,Feel It Still,Portugal. The Man,2306298,2,2018,1,5,0.754,2017,3,3
73,Dubai Shit,Huncho Jack,2303477,2,2018,1,5,0.227,2017,12,21
74,The Greatest Show,Hugh Jackman,2302090,2,2018,1,5,0.4,2017,12,8
75,How Long,Charlie Puth,2287917,2,2018,1,5,0.811,2018,10,5
76,Believer,Imagine Dragons,2281315,2,2018,1,5,0.666,2017,2,1
77,Home,Machine Gun Kelly,2267969,2,2018,1,5,0.216,2017,12,5
78,MIC Drop,BTS,2264515,2,2018,1,5,0.541,2017,11,24
79,Go Legend,Big Sean,2233975,2,2018,1,5,0.25,2017,12,8
80,Body Like A Back Road,Sam Hunt,2183403,2,2018,1,5,0.661,2017,2,2
81,Sober,G-Eazy,2145086,2,2018,1,5,0.182,2017,12,8
82,Never Enough,Loren Allred,2138590,2,2018,1,5,0.227,2017,12,20
83,A Million Dreams,Ziv Zaifman,2117766,2,2018,1,5,0.0998,2017,12,8
86,Rake It Up,Yo Gotti,2093230,2,2018,1,5,0.53,2017,6,1
87,Plain Jane REMIX,A$AP Ferg,2066321,2,2018,1,5,0.383,2017,6,13
88,Ice Tray,Quality Control,2065643,2,2018,1,5,0.222,2017,12,10
91,White Iverson,Post Malone,2016953,2,2018,1,5,0.309,2016,0,0
92,Sensualidad,Bad Bunny,2011856,2,2018,1,5,0.676,2017,11,3
93,Magnolia,Playboi Carti,2011792,2,2018,1,5,0.443,2017,4,14
94,The Other Side,Hugh Jackman,2010275,2,2018,1,5,0.31,2017,12,20
95,Attention,Charlie Puth,1974154,2,2018,1,5,0.797,2018,4,21
96,Mask Off,Future,1972464,2,2018,1,5,0.281,2017,4,18
97,Losin Control,Russ,1959396,2,2018,1,5,0.209,2017,11,9
98,Wait,Maroon 5,1954887,2,2018,1,5,0.452,2018,1,16
101,That's What I Like,Bruno Mars,1904034,2,2018,1,5,0.86,2016,0,0
102,Relationship,Young Thug,1874545,2,2018,1,5,0.298,2017,6,16
103,Marry Me,Thomas Rhett,1861312,2,2018,1,5,0.474,2017,11,20
104,Delicate,Taylor Swift,1856942,2,2018,1,5,0.0499,2017,3,12
105,Say You Won't Let Go,James Arthur,1850900,2,2018,1,5,0.494,2016,0,0
106,Tip Toe,Jason Derulo,1831110,2,2018,1,5,0.62,2017,11,10
107,The Weekend - Funk Wav Remix,SZA,1828254,2,2018,1,5,0.667,2017,12,15
108,What Ifs,Kane Brown,1813165,2,2018,1,5,0.687,2016,0,0
109,It's A Vibe,2 Chainz,1807133,2,2018,1,5,0.525,2017,3,14
110,iSpy,KYLE,1798190,2,2018,1,5,0.677,2017,12,2
111,Dark Knight Dummo,Trippie Redd,1796584,2,2018,1,5,0.254,2018,12,6
112,Dusk Till Dawn - Radio Edit,ZAYN,1794457,2,2018,1,5,0.0967,2017,0,0
113,Despacito - Remix,Luis Fonsi,1790194,2,2018,1,5,0.816,2017,1,12
114,So Far Away,Martin Garrix,1782571,2,2018,1,5,0.13,2017,12,1
115,Mi Gente,J Balvin,1780184,2,2018,1,5,0.469,2020,0,0
116,Transportin',Kodak Black,1775232,2,2018,1,5,0.257,2017,8,18
117,La Modelo,Ozuna,1771671,2,2018,1,5,0.769,2018,12,22
118,Everybody Dies In Their Nightmares,XXXTENTACION,1765206,2,2018,1,5,0.689,2017,8,25
119,Bad and Boujee,Migos,1765016,2,2018,1,5,0.175,2017,0,0
122,Corazón,Maluma,1752229,2,2018,1,5,0.748,2018,11,3
123,Bounce Back,Big Sean,1739236,2,2018,1,5,0.273,2017,10,31
124,Crew,GoldLink,1735913,2,2018,1,5,0.445,2017,0,0
125,I Like Me Better,Lauv,1728903,2,2018,1,5,0.419,2018,5,19
126,Look What You Made Me Do,Taylor Swift,1722083,2,2018,1,5,0.506,2017,8,24
127,Red Roses,Lil Skies,1713795,2,2018,1,5,0.456,2017,6,25
128,Icon,Jaden,1710412,2,2018,1,5,0.49,2017,0,0
129,do re mi,blackbear,1708449,2,2018,1,5,0.17,2017,3,17
130,Passionfruit,Drake,1701407,2,2018,1,5,0.364,2017,3,28
131,Tunnel Vision,Kodak Black,1694705,2,2018,1,5,0.231,2017,2,16
132,The Race,Tay-K,1680632,2,2018,1,5,0.352,2017,6,30
133,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,1669562,2,2018,1,5,0.419,2017,6,20
134,Modern Slavery,Huncho Jack,1666931,2,2018,1,5,0.495,2017,12,21
135,Come Alive,Hugh Jackman,1637167,2,2018,1,5,0.235,2017,12,8
136,...Ready For It?,Taylor Swift,1622079,2,2018,1,5,0.417,2017,10,24
137,No Role Modelz,J. Cole,1592429,2,2018,1,5,0.463,2014,0,0
138,Love Scars,Trippie Redd,1583728,2,2018,1,5,0.26,2017,5,26
139,wokeuplikethis*,Playboi Carti,1583435,2,2018,1,5,0.478,2017,4,7
140,From Now On,Hugh Jackman,1576833,2,2018,1,5,0.0834,2017,0,0
141,Pills & Automobiles,Chris Brown,1568534,2,2018,1,5,0.617,2017,8,4
142,Black & Chinese,Huncho Jack,1567787,2,2018,1,5,0.33,2017,12,21
143,The Way Life Goes,Lil Uzi Vert,1550003,2,2018,1,5,0.756,2017,10,3
144,Look At Me!,XXXTENTACION,1537449,2,2018,1,5,0.349,2017,12,30
145,Something Just Like This,The Chainsmokers,1525089,2,2018,1,5,0.446,2017,2,22
146,Closer,The Chainsmokers,1522209,2,2018,1,5,0.661,2016,0,0
147,KOODA,6ix9ine,1517198,2,2018,1,5,0.201,2018,12,3
148,T-Shirt,Migos,1501830,2,2018,1,5,0.486,2017,2,14
149,Unforgettable,Thomas Rhett,1497973,2,2018,1,5,0.828,2017,4,7
152,There's Nothing Holdin' Me Back,Shawn Mendes,1460160,2,2018,1,5,0.969,2017,4,20
153,Fake Love,Drake,1457879,2,2018,1,5,0.613,2017,10,29
154,Slow Hands,Niall Horan,1457857,2,2018,1,5,0.848,2017,5,4
155,Starboy,The Weeknd,1448094,2,2018,1,5,0.486,2016,0,0
156,20 Min,Lil Uzi Vert,1437753,2,2018,1,5,0.783,2017,8,25
157,Lemon,N.E.R.D,1435805,2,2018,1,5,0.201,2017,0,0
158,All Falls Down,Alan Walker,1433607,2,2018,1,5,0.662,2017,10,27
159,PRBLMS,6LACK,1431986,2,2018,1,5,0.139,2016,0,0
160,Caroline,Aminé,1429040,2,2018,1,5,0.707,2017,3,9
161,Praying,Kesha,1428118,2,2018,1,5,0.319,2017,7,6
162,Tightrope,Michelle Williams,1421904,2,2018,1,5,0.191,2017,0,0
163,Greatest Love Story,LANCO,1416416,2,2018,1,5,0.621,2018,3,6
164,Die For You,The Weeknd,1410265,2,2018,1,5,0.51,2016,0,0
165,Don't,Bryson Tiller,1405568,2,2018,1,5,0.189,2015,0,0
168,Se Preparó,Ozuna,1394352,2,2018,1,5,0.693,2017,8,11
169,In Case You Didn't Know,Brett Young,1390749,2,2018,1,5,0.434,2017,1,9
170,Issues,Julia Michaels,1386971,2,2018,1,5,0.455,2017,1,13
171,Yours,Russell Dickerson,1376080,2,2018,1,5,0.558,2017,7,23
172,Broccoli,Shelley FKA DRAM,1357126,2,2018,1,5,0.708,2016,0,0
173,Stay,Zedd,1356040,2,2018,1,5,0.544,2017,2,23
174,Glorious,Macklemore,1352221,2,2018,1,5,0.356,2017,6,15
175,You Broke Up with Me,Walker Hayes,1350906,2,2018,1,5,0.874,2017,6,28
176,Money Longer,Lil Uzi Vert,1343948,2,2018,1,5,0.478,2016,0,0
177,Exchange,Bryson Tiller,1343059,2,2018,1,5,0.276,2015,0,0
178,First Day Out,Tee Grizzley,1342572,2,2018,1,5,0.381,2017,11,7
179,Myself,NAV,1339080,2,2018,1,5,0.0859,2017,1,12
180,Poles 1469,Trippie Redd,1336349,2,2018,1,5,0.217,2017,8,27
181,One Dance,Drake,1334327,2,2018,1,5,0.37,2016,0,0
182,Craving You,Thomas Rhett,1331187,2,2018,1,5,0.526,2017,0,0
185,X,21 Savage,1317977,2,2018,1,5,0.111,2016,0,0
186,When It Rains It Pours,Luke Combs,1312635,2,2018,1,5,0.625,2017,6,19
187,Heartache On The Dance Floor,Jon Pardi,1308623,2,2018,1,5,0.618,2016,0,0
188,Criminal,Natti Natasha,1304797,2,2018,1,5,0.839,2017,8,18
191,Mayores,Becky G,1300513,2,2018,1,5,0.874,2019,0,0
192,I Don’t Wanna Live Forever,ZAYN,1299033,2,2018,1,5,0.106,2017,1,27
193,Eye 2 Eye,Huncho Jack,1295916,2,2018,1,5,0.163,2017,12,21
194,Havana - Remix,Camila Cabello,1276913,2,2018,1,5,0.349,2017,9,8
195,Danger,Migos,1276157,2,2018,1,5,0.367,2017,12,7
196,So Good,Big Sean,1273030,2,2018,1,5,0.566,2017,0,0
197,Motorcycle Patches,Huncho Jack,1272767,2,2018,1,5,0.436,2017,12,21
198,pick up the phone,Young Thug,1270760,2,2018,1,5,0.459,2016,0,0
199,Now Or Never,Halsey,1263910,2,2018,1,5,0.447,2017,4,4
200,Good Old Days,Macklemore,1253378,2,2018,1,5,0.268,2017,0,0
1,rockstar,Post Malone,9029173,3,2018,1,12,0.129,2018,9,15
2,Havana,Camila Cabello,7603077,3,2018,1,12,0.394,2018,9,8
3,Finesse - Remix; feat. Cardi B,Bruno Mars,7415653,3,2018,1,12,0.926,2017,1,4
4,No Limit,G-Eazy,7180976,3,2018,1,12,0.405,2017,9,8
5,Never Be the Same,Camila Cabello,6865390,3,2018,1,12,0.243,2018,12,7
6,I Fall Apart,Post Malone,6657315,3,2018,1,12,0.291,2016,0,0
7,Bartier Cardi,Cardi B,6578144,3,2018,1,12,0.109,2018,12,22
8,Ric Flair Drip,Offset,6254776,3,2018,1,12,0.333,2017,3,1
9,All The Stars,Kendrick Lamar,6083734,3,2018,1,12,0.552,2018,1,4
10,Him & I,G-Eazy,5682309,3,2018,1,12,0.191,2017,11,30
11,LOVE. FEAT. ZACARI.,Kendrick Lamar,5385632,3,2018,1,12,0.779,2017,10,2
12,Codeine Dreaming,Kodak Black,5278741,3,2018,1,12,0.574,2017,11,24
13,Let You Down,NF,5102701,3,2018,1,12,0.464,2017,9,14
14,PICK IT UP,Famous Dex,4912350,3,2018,1,12,0.287,2017,10,20
15,Candy Paint,Post Malone,4761542,3,2018,1,12,0.381,2018,10,20
16,XO Tour Llif3,Lil Uzi Vert,4731679,3,2018,1,12,0.401,2017,2,26
17,My My My!,Troye Sivan,4518045,3,2018,1,12,0.482,2018,0,0
18,MotorSport,Migos,4491454,3,2018,1,12,0.188,2018,10,30
19,Bank Account,21 Savage,4451280,3,2018,1,12,0.376,2017,8,8
20,Gucci Gang,Lil Pump,4415024,3,2018,1,12,0.699,2017,8,31
21,River,Eminem,4396983,3,2018,1,12,0.659,2017,12,15
22,Meant to Be,Bebe Rexha,4356135,3,2018,1,12,0.579,2017,10,24
23,Let Me Go,Hailee Steinfeld,4348017,3,2018,1,12,0.742,2017,9,8
24,Plain Jane,A$AP Ferg,4284187,3,2018,1,12,0.52,2017,6,13
25,Stir Fry,Migos,4228882,3,2018,1,12,0.508,2018,12,20
26,HUMBLE.,Kendrick Lamar,4186347,3,2018,1,12,0.421,2017,3,30
27,Sky Walker,Miguel,4169796,3,2018,1,12,0.183,2017,8,25
28,Wolves,Selena Gomez,4112387,3,2018,1,12,0.306,2017,10,25
29,End Game,Taylor Swift,4109073,3,2018,1,12,0.151,2017,11,14
30,Rewrite The Stars,Zac Efron,4102993,3,2018,1,12,0.284,2017,7,20
31,Perfect,Ed Sheeran,4088057,3,2018,1,12,0.168,2017,9,26
32,Congratulations,Post Malone,4058217,3,2018,1,12,0.492,2016,0,0
33,Betrayed,Lil Xan,3949122,3,2018,1,12,0.241,2018,7,20
34,Young Dumb & Broke,Khalid,3830419,3,2018,1,12,0.394,2017,6,13
35,Too Good At Goodbyes,Sam Smith,3722732,3,2018,1,12,0.476,2017,9,8
36,I Get the Bag,Gucci Mane,3669500,3,2018,1,12,0.425,2017,8,18
37,Real Friends,Camila Cabello,3632851,3,2018,1,12,0.663,2018,12,7
38,New Rules,Dua Lipa,3618067,3,2018,1,12,0.608,2017,7,15
39,IDGAF,Dua Lipa,3592056,3,2018,1,12,0.51,2017,1,12
40,1-800-273-8255,Logic,3571507,3,2018,1,12,0.357,2017,4,27
41,Bodak Yellow,Cardi B,3492095,3,2018,1,12,0.485,2018,6,16
42,What Lovers Do,Maroon 5,3375294,3,2018,1,12,0.419,2018,8,30
43,Tell Me You Love Me,Demi Lovato,3372112,3,2018,1,12,0.26,2017,11,14
44,Nowadays,Lil Skies,3350924,3,2018,1,12,0.46,2017,12,17
45,Roll In Peace,Kodak Black,3287451,3,2018,1,12,0.363,2017,11,7
46,Silence,Marshmello,3251163,3,2018,1,12,0.286,2017,8,11
47,This Is Me,Keala Settle,3231729,3,2018,1,12,0.1,2017,12,8
48,goosebumps,Travis Scott,3185587,3,2018,1,12,0.442,2016,0,0
49,King's Dead,Jay Rock,3179891,3,2018,1,12,0.376,2018,0,0
50,Thunder,Imagine Dragons,3148066,3,2018,1,12,0.288,2017,4,27
51,Location,Khalid,3113714,3,2018,1,12,0.326,2017,1,26
52,Wanted You,NAV,3097151,3,2018,1,12,0.623,2018,11,3
57,The Way Life Goes,Lil Uzi Vert,2914479,3,2018,1,12,0.756,2017,10,3
58,Fuck Love,XXXTENTACION,2903869,3,2018,1,12,0.329,2017,1,23
59,Unforgettable,French Montana,2788818,3,2018,1,12,0.733,2017,4,7
60,Spotlight,Marshmello,2788395,3,2018,1,12,0.615,2018,0,0
61,Rubbin Off The Paint,YBN Nahmir,2706040,3,2018,1,12,0.56,2018,9,18
62,Sorry Not Sorry,Demi Lovato,2685785,3,2018,1,12,0.887,2017,7,11
63,Slippery,Migos,2647609,3,2018,1,12,0.741,2017,5,16
64,Ghostface Killers,21 Savage,2628510,3,2018,1,12,0.243,2017,10,31
65,GUMMO,6ix9ine,2569994,3,2018,1,12,0.635,2018,9,24
66,Perfect Duet,Ed Sheeran,2545437,3,2018,1,12,0.356,2017,12,1
67,Drowning,A Boogie Wit da Hoodie,2509254,3,2018,1,12,0.814,2017,3,10
68,I Miss You,Clean Bandit,2479697,3,2018,1,12,0.369,2018,10,27
69,Red Roses,Lil Skies,2458132,3,2018,1,12,0.456,2017,6,25
70,Shape of You,Ed Sheeran,2411969,3,2018,1,12,0.931,2017,1,6
71,DNA.,Kendrick Lamar,2399831,3,2018,1,12,0.422,2017,4,14
72,The Greatest Show,Hugh Jackman,2383436,3,2018,1,12,0.4,2017,12,8
73,Saint,Huncho Jack,2328812,3,2018,1,12,0.0798,2017,12,21
74,Go Flex,Post Malone,2293803,3,2018,1,12,0.127,2016,0,0
77,Feel It Still,Portugal. The Man,2185732,3,2018,1,12,0.754,2017,3,3
78,Échame La Culpa,Luis Fonsi,2181884,3,2018,1,12,0.675,2017,11,17
79,A Million Dreams,Ziv Zaifman,2132053,3,2018,1,12,0.0998,2017,12,8
80,Wait,Maroon 5,2130864,3,2018,1,12,0.452,2018,1,16
81,Never Enough,Loren Allred,2119381,3,2018,1,12,0.227,2017,12,20
82,New Freezer,Rich The Kid,2094653,3,2018,1,12,0.575,2018,9,26
85,How Long,Charlie Puth,2062460,3,2018,1,12,0.811,2018,10,5
86,Redbone,Childish Gambino,2056061,3,2018,1,12,0.572,2016,0,0
87,Rake It Up,Yo Gotti,2046189,3,2018,1,12,0.53,2017,6,1
90,The Other Side,Hugh Jackman,2015445,3,2018,1,12,0.31,2017,12,20
91,White Iverson,Post Malone,1982923,3,2018,1,12,0.309,2016,0,0
92,Home,Machine Gun Kelly,1980993,3,2018,1,12,0.216,2017,12,5
93,Sensualidad,Bad Bunny,1972650,3,2018,1,12,0.676,2017,11,3
94,Losin Control,Russ,1950413,3,2018,1,12,0.209,2017,11,9
95,Mask Off,Future,1949766,3,2018,1,12,0.281,2017,4,18
96,MIC Drop,BTS,1927170,3,2018,1,12,0.541,2017,11,24
97,Ice Tray,Quality Control,1921945,3,2018,1,12,0.222,2017,12,10
