position,track_name,artist,streams,top_week,top_year,top_month,top_first_day,valence,release_year,release_month,release_day
172,Broccoli,Shelley FKA DRAM,1357126,2,2018,1,5,0.708,2016,0,0
173,Stay,Zedd,1356040,2,2018,1,5,0.544,2017,2,23
174,Glorious,Macklemore,1352221,2,2018,1,5,0.356,2017,6,15
175,You Broke Up with Me,Walker Hayes,1350906,2,2018,1,5,0.874,2017,6,28
176,Money Longer,Lil Uzi Vert,1343948,2,2018,1,5,0.478,2016,0,0
177,Exchange,Bryson Tiller,1343059,2,2018,1,5,0.276,2015,0,0
179,Myself,NAV,1339080,2,2018,1,5,0.0859,2017,1,12
180,Poles 1469,Trippie Redd,1336349,2,2018,1,5,0.217,2017,8,27
181,One Dance,Drake,1334327,2,2018,1,5,0.37,2016,0,0
182,Craving You,Thomas Rhett,1331187,2,2018,1,5,0.526,2017,4,3
185,X,21 Savage,1317977,2,2018,1,5,0.111,2016,2,25
186,When It Rains It Pours,Luke Combs,1312635,2,2018,1,5,0.625,2017,6,19
187,Heartache On The Dance Floor,Jon Pardi,1308623,2,2018,1,5,0.618,2016,0,0
188,Criminal,Natti Natasha,1304797,2,2018,1,5,0.839,2017,8,18
191,Mayores,Becky G,1300513,2,2018,1,5,0.874,2019,0,0
192,I Dont Wanna Live Forever,ZAYN,1299033,2,2018,1,5,0.106,2017,1,27
194,Havana - Remix,Camila Cabello,1276913,2,2018,1,5,0.349,2017,9,8
196,So Good,Big Sean,1273030,2,2018,1,5,0.566,2017,2,18
198,pick up the phone,Young Thug,1270760,2,2018,1,5,0.459,2016,0,0
199,Now Or Never,Halsey,1263910,2,2018,1,5,0.447,2017,4,4
200,Good Old Days,Macklemore,1253378,2,2018,1,5,0.268,2017,9,19
1,rockstar,Post Malone,9029173,3,2018,1,12,0.129,2018,9,15
2,Havana,Camila Cabello,7603077,3,2018,1,12,0.394,2018,9,8
3,Finesse - Remix; feat. Cardi B,Bruno Mars,7415653,3,2018,1,12,0.926,2017,1,4
4,No Limit,G-Eazy,7180976,3,2018,1,12,0.405,2017,9,8
5,Never Be the Same,Camila Cabello,6865390,3,2018,1,12,0.243,2018,12,7
6,I Fall Apart,Post Malone,6657315,3,2018,1,12,0.291,2016,0,0
7,Bartier Cardi,Cardi B,6578144,3,2018,1,12,0.109,2018,12,22
8,Ric Flair Drip,Offset,6254776,3,2018,1,12,0.333,2017,3,1
11,LOVE. FEAT. ZACARI.,Kendrick Lamar,5385632,3,2018,1,12,0.779,2017,10,2
13,Let You Down,NF,5102701,3,2018,1,12,0.464,2017,9,14
15,Candy Paint,Post Malone,4761542,3,2018,1,12,0.381,2018,10,20
16,XO Tour Llif3,Lil Uzi Vert,4731679,3,2018,1,12,0.401,2017,2,26
18,MotorSport,Migos,4491454,3,2018,1,12,0.188,2018,10,30
19,Bank Account,21 Savage,4451280,3,2018,1,12,0.376,2017,8,8
20,Gucci Gang,Lil Pump,4415024,3,2018,1,12,0.699,2017,8,31
23,Let Me Go,Hailee Steinfeld,4348017,3,2018,1,12,0.742,2017,9,8
24,Plain Jane,A$AP Ferg,4284187,3,2018,1,12,0.52,2017,6,13
25,Stir Fry,Migos,4228882,3,2018,1,12,0.508,2018,12,20
26,HUMBLE.,Kendrick Lamar,4186347,3,2018,1,12,0.421,2017,3,30
27,Sky Walker,Miguel,4169796,3,2018,1,12,0.183,2017,8,25
30,Rewrite The Stars,Zac Efron,4102993,3,2018,1,12,0.284,2017,7,20
31,Perfect,Ed Sheeran,4088057,3,2018,1,12,0.168,2017,9,26
32,Congratulations,Post Malone,4058217,3,2018,1,12,0.492,2016,0,0
33,Betrayed,Lil Xan,3949122,3,2018,1,12,0.241,2018,7,20
34,Young Dumb & Broke,Khalid,3830419,3,2018,1,12,0.394,2017,6,13
35,Too Good At Goodbyes,Sam Smith,3722732,3,2018,1,12,0.476,2017,9,8
36,I Get the Bag,Gucci Mane,3669500,3,2018,1,12,0.425,2017,8,18
37,Real Friends,Camila Cabello,3632851,3,2018,1,12,0.663,2018,12,7
38,New Rules,Dua Lipa,3618067,3,2018,1,12,0.608,2017,7,15
39,IDGAF,Dua Lipa,3592056,3,2018,1,12,0.51,2017,1,12
40,1-800-273-8255,Logic,3571507,3,2018,1,12,0.357,2017,4,27
41,Bodak Yellow,Cardi B,3492095,3,2018,1,12,0.485,2018,6,16
42,What Lovers Do,Maroon 5,3375294,3,2018,1,12,0.419,2018,8,30
46,Silence,Marshmello,3251163,3,2018,1,12,0.286,2017,8,11
48,goosebumps,Travis Scott,3185587,3,2018,1,12,0.442,2016,0,0
50,Thunder,Imagine Dragons,3148066,3,2018,1,12,0.288,2017,4,27
51,Location,Khalid,3113714,3,2018,1,12,0.326,2017,1,26
52,Wanted You,NAV,3097151,3,2018,1,12,0.623,2018,11,3
57,The Way Life Goes,Lil Uzi Vert,2914479,3,2018,1,12,0.756,2017,10,3
58,Fuck Love,XXXTENTACION,2903869,3,2018,1,12,0.329,2017,1,23
59,Unforgettable,French Montana,2788818,3,2018,1,12,0.733,2017,4,7
61,Rubbin Off The Paint,YBN Nahmir,2706040,3,2018,1,12,0.56,2018,9,18
62,Sorry Not Sorry,Demi Lovato,2685785,3,2018,1,12,0.887,2017,7,11
63,Slippery,Migos,2647609,3,2018,1,12,0.741,2017,5,16
65,GUMMO,6ix9ine,2569994,3,2018,1,12,0.635,2018,9,24
67,Drowning,A Boogie Wit da Hoodie,2509254,3,2018,1,12,0.814,2017,3,10
68,I Miss You,Clean Bandit,2479697,3,2018,1,12,0.369,2018,10,27
69,Red Roses,Lil Skies,2458132,3,2018,1,12,0.456,2017,6,25
70,Shape of You,Ed Sheeran,2411969,3,2018,1,12,0.931,2017,1,6
71,DNA.,Kendrick Lamar,2399831,3,2018,1,12,0.422,2017,4,14
74,Go Flex,Post Malone,2293803,3,2018,1,12,0.127,2016,0,0
77,Feel It Still,Portugal. The Man,2185732,3,2018,1,12,0.754,2017,3,3
82,New Freezer,Rich The Kid,2094653,3,2018,1,12,0.575,2018,9,26
85,How Long,Charlie Puth,2062460,3,2018,1,12,0.811,2018,10,5
86,Redbone,Childish Gambino,2056061,3,2018,1,12,0.572,2016,0,0
87,Rake It Up,Yo Gotti,2046189,3,2018,1,12,0.53,2017,6,1
91,White Iverson,Post Malone,1982923,3,2018,1,12,0.309,2016,0,0
95,Mask Off,Future,1949766,3,2018,1,12,0.281,2017,4,18
98,Plain Jane REMIX,A$AP Ferg,1905525,3,2018,1,12,0.383,2017,6,13
99,Attention,Charlie Puth,1890409,3,2018,1,12,0.797,2018,4,21
100,Sauce It Up,Lil Uzi Vert,1882184,3,2018,1,12,0.131,2017,8,25
102,Relationship,Young Thug,1865190,3,2018,1,12,0.298,2017,6,16
105,Body Like A Back Road,Sam Hunt,1838276,3,2018,1,12,0.661,2017,2,2
106,Dark Knight Dummo,Trippie Redd,1837380,3,2018,1,12,0.254,2018,12,6
107,Say You Won't Let Go,James Arthur,1812221,3,2018,1,12,0.494,2016,0,0
110,What Ifs,Kane Brown,1803188,3,2018,1,12,0.687,2016,0,0
111,Everybody Dies In Their Nightmares,XXXTENTACION,1799823,3,2018,1,12,0.689,2017,8,25
114,It's A Vibe,2 Chainz,1791108,3,2018,1,12,0.525,2017,3,14
116,That's What I Like,Bruno Mars,1775223,3,2018,1,12,0.86,2016,0,0
117,Despacito - Remix,Luis Fonsi,1757865,3,2018,1,12,0.816,2017,1,12
119,I Like Me Better,Lauv,1748182,3,2018,1,12,0.419,2018,5,19
122,Dusk Till Dawn - Radio Edit,ZAYN,1730191,3,2018,1,12,0.0967,2017,9,8
123,Strip That Down,Liam Payne,1730155,3,2018,1,12,0.542,2017,5,19
124,Passionfruit,Drake,1714514,3,2018,1,12,0.364,2017,3,28
125,do re mi,blackbear,1711042,3,2018,1,12,0.17,2017,3,17
126,The Race,Tay-K,1702054,3,2018,1,12,0.352,2017,6,30
128,Mi Gente,J Balvin,1691375,3,2018,1,12,0.469,2020,0,0
129,Tunnel Vision,Kodak Black,1689550,3,2018,1,12,0.231,2017,2,16
133,Mine,Bazzi,1664541,3,2018,1,12,0.717,2018,10,12
134,Look What You Made Me Do,Taylor Swift,1656983,3,2018,1,12,0.506,2017,8,24
138,Love Scars,Trippie Redd,1633074,3,2018,1,12,0.26,2017,5,26
139,From Now On,Hugh Jackman,1612572,3,2018,1,12,0.0834,2017,3,28
140,Consequences,Camila Cabello,1602091,3,2018,1,12,0.43,2018,10,9
141,No Role Modelz,J. Cole,1593263,3,2018,1,12,0.463,2014,0,0
144,wokeuplikethis*,Playboi Carti,1576909,3,2018,1,12,0.478,2017,4,7
146,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,1561097,3,2018,1,12,0.419,2017,6,20
147,Pills & Automobiles,Chris Brown,1543837,3,2018,1,12,0.617,2017,8,4
149,The Way Life Goes,Lil Uzi Vert,1521392,3,2018,1,12,0.756,2017,10,3
152,Closer,The Chainsmokers,1505749,3,2018,1,12,0.661,2016,0,0
153,Delicate,Taylor Swift,1501901,3,2018,1,12,0.0499,2017,3,12
154,T-Shirt,Migos,1497856,3,2018,1,12,0.486,2017,2,14
156,20 Min,Lil Uzi Vert,1482695,3,2018,1,12,0.783,2017,8,25
157,Something Just Like This,The Chainsmokers,1472488,3,2018,1,12,0.446,2017,2,22
159,Unforgettable,Thomas Rhett,1468169,3,2018,1,12,0.828,2017,4,7
160,Die For You,The Weeknd,1455811,3,2018,1,12,0.51,2016,0,0
162,Poles 1469,Trippie Redd,1440006,3,2018,1,12,0.217,2017,8,27
164,Don't,Bryson Tiller,1436247,3,2018,1,12,0.189,2015,0,0
166,Starboy,The Weeknd,1432159,3,2018,1,12,0.486,2016,0,0
173,PRBLMS,6LACK,1406540,3,2018,1,12,0.139,2016,0,0
176,Yours,Russell Dickerson,1390028,3,2018,1,12,0.558,2017,7,23
177,X,21 Savage,1389072,3,2018,1,12,0.111,2016,2,25
178,Issues,Julia Michaels,1387276,3,2018,1,12,0.455,2017,1,13
179,Se Prepar,Ozuna,1384609,3,2018,1,12,0.693,2017,8,11
180,No Option,Post Malone,1380908,3,2018,1,12,0.494,2016,0,0
182,Corazn,Maluma,1374425,3,2018,1,12,0.748,2018,11,3
183,Exchange,Bryson Tiller,1372209,3,2018,1,12,0.276,2015,0,0
184,Praying,Kesha,1370122,3,2018,1,12,0.319,2017,7,6
185,There's Nothing Holdin' Me Back,Shawn Mendes,1367851,3,2018,1,12,0.969,2017,4,20
186,Money Longer,Lil Uzi Vert,1367482,3,2018,1,12,0.478,2016,0,0
187,In Case You Didn't Know,Brett Young,1361992,3,2018,1,12,0.434,2017,1,9
190,Myself,NAV,1342719,3,2018,1,12,0.0859,2017,1,12
192,When It Rains It Pours,Luke Combs,1334552,3,2018,1,12,0.625,2017,6,19
194,One Dance,Drake,1332772,3,2018,1,12,0.37,2016,0,0
195,Glorious,Macklemore,1325130,3,2018,1,12,0.356,2017,6,15
198,Losing Sleep,Chris Young,1312415,3,2018,1,12,0.634,2017,5,29
2,rockstar,Post Malone,8635041,4,2018,1,19,0.129,2018,9,15
5,No Limit,G-Eazy,6657944,4,2018,1,19,0.405,2017,9,8
6,I Fall Apart,Post Malone,6557861,4,2018,1,19,0.291,2016,0,0
7,Havana,Camila Cabello,6521146,4,2018,1,19,0.394,2018,9,8
8,Ric Flair Drip,Offset,6355943,4,2018,1,19,0.333,2017,3,1
9,Bartier Cardi,Cardi B,5972385,4,2018,1,19,0.109,2018,12,22
11,Never Be the Same,Camila Cabello,5662604,4,2018,1,19,0.243,2018,12,7
15,LOVE. FEAT. ZACARI.,Kendrick Lamar,5178866,4,2018,1,19,0.779,2017,10,2
16,Let You Down,NF,5113990,4,2018,1,19,0.464,2017,9,14
17,Stir Fry,Migos,4927600,4,2018,1,19,0.508,2018,12,20
19,Candy Paint,Post Malone,4675445,4,2018,1,19,0.381,2018,10,20
20,XO Tour Llif3,Lil Uzi Vert,4640030,4,2018,1,19,0.401,2017,2,26
22,Rewrite The Stars,Zac Efron,4517483,4,2018,1,19,0.284,2017,7,20
23,Sky Walker,Miguel,4466078,4,2018,1,19,0.183,2017,8,25
24,Plain Jane,A$AP Ferg,4365077,4,2018,1,19,0.52,2017,6,13
25,MotorSport,Migos,4356230,4,2018,1,19,0.188,2018,10,30
26,Let Me Go,Hailee Steinfeld,4346609,4,2018,1,19,0.742,2017,9,8
27,Bank Account,21 Savage,4300419,4,2018,1,19,0.376,2017,8,8
29,Congratulations,Post Malone,4142267,4,2018,1,19,0.492,2016,0,0
30,HUMBLE.,Kendrick Lamar,4088656,4,2018,1,19,0.421,2017,3,30
31,IDGAF,Dua Lipa,4080375,4,2018,1,19,0.51,2017,1,12
32,Betrayed,Lil Xan,4045706,4,2018,1,19,0.241,2018,7,20
33,Perfect,Ed Sheeran,4005746,4,2018,1,19,0.168,2017,9,26
34,Gucci Gang,Lil Pump,3982880,4,2018,1,19,0.699,2017,8,31
36,Young Dumb & Broke,Khalid,3835506,4,2018,1,19,0.394,2017,6,13
37,I Get the Bag,Gucci Mane,3745195,4,2018,1,19,0.425,2017,8,18
40,Mine,Bazzi,3578060,4,2018,1,19,0.717,2018,10,12
41,Too Good At Goodbyes,Sam Smith,3562193,4,2018,1,19,0.476,2017,9,8
43,New Rules,Dua Lipa,3545665,4,2018,1,19,0.608,2017,7,15
44,1-800-273-8255,Logic,3470572,4,2018,1,19,0.357,2017,4,27
46,Bodak Yellow,Cardi B,3407933,4,2018,1,19,0.485,2018,6,16
49,Wanted You,NAV,3242874,4,2018,1,19,0.623,2018,11,3
50,Location,Khalid,3236297,4,2018,1,19,0.326,2017,1,26
52,goosebumps,Travis Scott,3125168,4,2018,1,19,0.442,2016,0,0
53,Silence,Marshmello,3078601,4,2018,1,19,0.286,2017,8,11
54,Thunder,Imagine Dragons,3056588,4,2018,1,19,0.288,2017,4,27
59,Unforgettable,French Montana,2861309,4,2018,1,19,0.733,2017,4,7
60,Bad At Love,Halsey,2838481,4,2018,1,19,0.612,2017,8,22
61,The Way Life Goes,Lil Uzi Vert,2837007,4,2018,1,19,0.756,2017,10,3
62,Fuck Love,XXXTENTACION,2814550,4,2018,1,19,0.329,2017,1,23
63,Real Friends,Camila Cabello,2772548,4,2018,1,19,0.663,2018,12,7
64,Red Roses,Lil Skies,2743080,4,2018,1,19,0.456,2017,6,25
65,Sorry Not Sorry,Demi Lovato,2726019,4,2018,1,19,0.887,2017,7,11
66,Slippery,Migos,2630711,4,2018,1,19,0.741,2017,5,16
67,What Lovers Do,Maroon 5,2621769,4,2018,1,19,0.419,2018,8,30
68,Rubbin Off The Paint,YBN Nahmir,2533239,4,2018,1,19,0.56,2018,9,18
69,Drowning,A Boogie Wit da Hoodie,2517609,4,2018,1,19,0.814,2017,3,10
73,Shape of You,Ed Sheeran,2417657,4,2018,1,19,0.931,2017,1,6
74,DNA.,Kendrick Lamar,2413832,4,2018,1,19,0.422,2017,4,14
79,GUMMO,6ix9ine,2321459,4,2018,1,19,0.635,2018,9,24
80,Go Flex,Post Malone,2304879,4,2018,1,19,0.127,2016,0,0
82,Believer,Imagine Dragons,2240847,4,2018,1,19,0.666,2017,2,1
84,Feel It Still,Portugal. The Man,2163257,4,2018,1,19,0.754,2017,3,3
85,New Freezer,Rich The Kid,2141391,4,2018,1,19,0.575,2018,9,26
89,Redbone,Childish Gambino,2077538,4,2018,1,19,0.572,2016,0,0
91,Rake It Up,Yo Gotti,2044080,4,2018,1,19,0.53,2017,6,1
95,How Long,Charlie Puth,2001595,4,2018,1,19,0.811,2018,10,5
96,Magnolia,Playboi Carti,1988822,4,2018,1,19,0.443,2017,4,14
98,Mask Off,Future,1977911,4,2018,1,19,0.281,2017,4,18
99,White Iverson,Post Malone,1976456,4,2018,1,19,0.309,2016,0,0
105,Dark Knight Dummo,Trippie Redd,1896128,4,2018,1,19,0.254,2018,12,6
107,It's A Vibe,2 Chainz,1883627,4,2018,1,19,0.525,2017,3,14
110,Say You Won't Let Go,James Arthur,1847593,4,2018,1,19,0.494,2016,0,0
111,What Ifs,Kane Brown,1811979,4,2018,1,19,0.687,2016,0,0
112,Transportin',Kodak Black,1810801,4,2018,1,19,0.257,2017,8,18
114,Everybody Dies In Their Nightmares,XXXTENTACION,1797447,4,2018,1,19,0.689,2017,8,25
115,Sauce It Up,Lil Uzi Vert,1793913,4,2018,1,19,0.131,2017,8,25
117,Body Like A Back Road,Sam Hunt,1788964,4,2018,1,19,0.661,2017,2,2
119,Strip That Down,Liam Payne,1765513,4,2018,1,19,0.542,2017,5,19
120,That's What I Like,Bruno Mars,1758419,4,2018,1,19,0.86,2016,0,0
124,do re mi,blackbear,1726048,4,2018,1,19,0.17,2017,3,17
126,Tunnel Vision,Kodak Black,1720324,4,2018,1,19,0.231,2017,2,16
129,No Role Modelz,J. Cole,1670716,4,2018,1,19,0.463,2014,0,0
131,The Race,Tay-K,1662787,4,2018,1,19,0.352,2017,6,30
132,Despacito - Remix,Luis Fonsi,1662674,4,2018,1,19,0.816,2017,1,12
136,Dusk Till Dawn - Radio Edit,ZAYN,1645271,4,2018,1,19,0.0967,2017,9,8
137,Love Scars,Trippie Redd,1637513,4,2018,1,19,0.26,2017,5,26
138,Plain Jane REMIX,A$AP Ferg,1637027,4,2018,1,19,0.383,2017,6,13
141,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,1617747,4,2018,1,19,0.419,2017,6,20
142,From Now On,Hugh Jackman,1605702,4,2018,1,19,0.0834,2017,3,28
143,Pills & Automobiles,Chris Brown,1585751,4,2018,1,19,0.617,2017,8,4
144,Mi Gente,J Balvin,1580818,4,2018,1,19,0.469,2020,0,0
147,When It Rains It Pours,Luke Combs,1568450,4,2018,1,19,0.625,2017,6,19
150,Portland,Drake,1550313,4,2018,1,19,0.35,2017,5,16
151,Look What You Made Me Do,Taylor Swift,1531604,4,2018,1,19,0.506,2017,8,24
152,One Dance,Drake,1510451,4,2018,1,19,0.37,2016,0,0
153,Closer,The Chainsmokers,1509558,4,2018,1,19,0.661,2016,0,0
155,Issues,Julia Michaels,1509158,4,2018,1,19,0.455,2017,1,13
157,Unforgettable,Thomas Rhett,1504272,4,2018,1,19,0.828,2017,4,7
160,Don't,Bryson Tiller,1501241,4,2018,1,19,0.189,2015,0,0
164,Die For You,The Weeknd,1479123,4,2018,1,19,0.51,2016,0,0
165,Poles 1469,Trippie Redd,1477632,4,2018,1,19,0.217,2017,8,27
166,In Case You Didn't Know,Brett Young,1464944,4,2018,1,19,0.434,2017,1,9
167,20 Min,Lil Uzi Vert,1463965,4,2018,1,19,0.783,2017,8,25
168,Something Just Like This,The Chainsmokers,1461530,4,2018,1,19,0.446,2017,2,22
169,Yours,Russell Dickerson,1449201,4,2018,1,19,0.558,2017,7,23
171,Tightrope,Michelle Williams,1432771,4,2018,1,19,0.191,2017,3,20
174,Caroline,Amin,1427052,4,2018,1,19,0.707,2017,3,9
176,The Way Life Goes,Lil Uzi Vert,1419304,4,2018,1,19,0.756,2017,10,3
177,'Till I Collapse,Eminem,1407116,4,2018,1,19,0.1,2002,0,0
178,Starboy,The Weeknd,1405718,4,2018,1,19,0.486,2016,0,0
179,Heartache On The Dance Floor,Jon Pardi,1399255,4,2018,1,19,0.618,2016,0,0
180,Myself,NAV,1398228,4,2018,1,19,0.0859,2017,1,12
181,X,21 Savage,1397926,4,2018,1,19,0.111,2016,2,25
182,Broccoli,Shelley FKA DRAM,1390303,4,2018,1,19,0.708,2016,0,0
188,Se Prepar,Ozuna,1374344,4,2018,1,19,0.693,2017,8,11
189,Praying,Kesha,1373727,4,2018,1,19,0.319,2017,7,6
190,No Option,Post Malone,1369940,4,2018,1,19,0.494,2016,0,0
191,Money Longer,Lil Uzi Vert,1369576,4,2018,1,19,0.478,2016,0,0
192,Saved,Khalid,1356140,4,2018,1,19,0.553,2017,3,3
196,Best Part,H.E.R.,1333092,4,2018,1,19,0.413,2017,8,25
197,Corazn,Maluma,1329680,4,2018,1,19,0.748,2018,11,3
198,pick up the phone,Young Thug,1328365,4,2018,1,19,0.459,2016,0,0
2,Stir Fry,Migos,9568918,5,2018,1,26,0.508,2018,12,20
3,Narcos,Migos,8219211,5,2018,1,26,0.242,2018,7,24
4,rockstar,Post Malone,8186295,5,2018,1,26,0.129,2018,9,15
5,Finesse - Remix; feat. Cardi B,Bruno Mars,7528351,5,2018,1,26,0.926,2017,1,4
7,I Fall Apart,Post Malone,6547244,5,2018,1,26,0.291,2016,0,0
8,Ric Flair Drip,Offset,6440640,5,2018,1,26,0.333,2017,3,1
9,MotorSport,Migos,6393160,5,2018,1,26,0.188,2018,10,30
11,Mine,Bazzi,6098151,5,2018,1,26,0.717,2018,10,12
14,No Limit,G-Eazy,6013966,5,2018,1,26,0.405,2017,9,8
15,Havana,Camila Cabello,5949366,5,2018,1,26,0.394,2018,9,8
16,Bartier Cardi,Cardi B,5890467,5,2018,1,26,0.109,2018,12,22
17,Never Be the Same,Camila Cabello,5518029,5,2018,1,26,0.243,2018,12,7
18,LOVE. FEAT. ZACARI.,Kendrick Lamar,5297596,5,2018,1,26,0.779,2017,10,2
19,PICK IT UP,Famous Dex,5138227,5,2018,1,26,0.287,2017,10,20
21,Let You Down,NF,5094445,5,2018,1,26,0.464,2017,9,14
25,XO Tour Llif3,Lil Uzi Vert,4662661,5,2018,1,26,0.401,2017,2,26
26,Sky Walker,Miguel,4573665,5,2018,1,26,0.183,2017,8,25
29,Candy Paint,Post Malone,4498567,5,2018,1,26,0.381,2018,10,20
30,Plain Jane,A$AP Ferg,4343293,5,2018,1,26,0.52,2017,6,13
31,HUMBLE.,Kendrick Lamar,4339161,5,2018,1,26,0.421,2017,3,30
32,Betrayed,Lil Xan,4303906,5,2018,1,26,0.241,2018,7,20
33,IDGAF,Dua Lipa,4295147,5,2018,1,26,0.51,2017,1,12
36,Rewrite The Stars,Zac Efron,4247611,5,2018,1,26,0.284,2017,7,20
40,Bank Account,21 Savage,4036568,5,2018,1,26,0.376,2017,8,8
41,Congratulations,Post Malone,4032900,5,2018,1,26,0.492,2016,0,0
43,Young Dumb & Broke,Khalid,4001050,5,2018,1,26,0.394,2017,6,13
44,Perfect,Ed Sheeran,3792077,5,2018,1,26,0.168,2017,9,26
45,1-800-273-8255,Logic,3626679,5,2018,1,26,0.357,2017,4,27
47,Gucci Gang,Lil Pump,3568179,5,2018,1,26,0.699,2017,8,31
50,I Get the Bag,Gucci Mane,3413951,5,2018,1,26,0.425,2017,8,18
51,Too Good At Goodbyes,Sam Smith,3384974,5,2018,1,26,0.476,2017,9,8
56,Bodak Yellow,Cardi B,3248054,5,2018,1,26,0.485,2018,6,16
59,Wolves,Selena Gomez,3190032,5,2018,1,26,0.306,2017,10,25
60,Wanted You,NAV,3113507,5,2018,1,26,0.623,2018,11,3
64,Thunder,Imagine Dragons,2969708,5,2018,1,26,0.288,2017,4,27
66,Silence,Marshmello,2924500,5,2018,1,26,0.286,2017,8,11
73,Unforgettable,French Montana,2698258,5,2018,1,26,0.733,2017,4,7
75,DNA.,Kendrick Lamar,2646616,5,2018,1,26,0.422,2017,4,14
76,Bad At Love,Halsey,2640536,5,2018,1,26,0.612,2017,8,22
77,Sorry Not Sorry,Demi Lovato,2612024,5,2018,1,26,0.887,2017,7,11
78,Red Roses,Lil Skies,2601747,5,2018,1,26,0.456,2017,6,25
79,Redbone,Childish Gambino,2550753,5,2018,1,26,0.572,2016,0,0
80,Slippery,Migos,2526562,5,2018,1,26,0.741,2017,5,16
83,What Lovers Do,Maroon 5,2465597,5,2018,1,26,0.419,2018,8,30
84,New Freezer,Rich The Kid,2432609,5,2018,1,26,0.575,2018,9,26
85,Shape of You,Ed Sheeran,2429193,5,2018,1,26,0.931,2017,1,6
86,Drowning,A Boogie Wit da Hoodie,2427607,5,2018,1,26,0.814,2017,3,10
87,I Miss You,Clean Bandit,2406098,5,2018,1,26,0.369,2018,10,27
94,Feel It Still,Portugal. The Man,2198524,5,2018,1,26,0.754,2017,3,3
95,Believer,Imagine Dragons,2196733,5,2018,1,26,0.666,2017,2,1
105,That's What I Like,Bruno Mars,2027431,5,2018,1,26,0.86,2016,0,0
109,Praying,Kesha,1990247,5,2018,1,26,0.319,2017,7,6
112,Passionfruit,Drake,1956979,5,2018,1,26,0.364,2017,3,28
116,What Ifs,Kane Brown,1943763,5,2018,1,26,0.687,2016,0,0
119,Mask Off,Future,1918907,5,2018,1,26,0.281,2017,4,18
121,Magnolia,Playboi Carti,1895015,5,2018,1,26,0.443,2017,4,14
126,How Long,Charlie Puth,1866308,5,2018,1,26,0.811,2018,10,5
130,Say You Won't Let Go,James Arthur,1825617,5,2018,1,26,0.494,2016,0,0
131,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,1825058,5,2018,1,26,0.419,2017,6,20
132,Relationship,Young Thug,1815835,5,2018,1,26,0.298,2017,6,16
135,Everybody Dies In Their Nightmares,XXXTENTACION,1796089,5,2018,1,26,0.689,2017,8,25
136,It's A Vibe,2 Chainz,1793708,5,2018,1,26,0.525,2017,3,14
137,Dark Knight Dummo,Trippie Redd,1776750,5,2018,1,26,0.254,2018,12,6
143,Strip That Down,Liam Payne,1740090,5,2018,1,26,0.542,2017,5,19
144,Unforgettable,Thomas Rhett,1722036,5,2018,1,26,0.828,2017,4,7
148,Despacito - Remix,Luis Fonsi,1702216,5,2018,1,26,0.816,2017,1,12
149,do re mi,blackbear,1693986,5,2018,1,26,0.17,2017,3,17
150,Transportin',Kodak Black,1691988,5,2018,1,26,0.257,2017,8,18
152,I Like Me Better,Lauv,1689090,5,2018,1,26,0.419,2018,5,19
153,No Role Modelz,J. Cole,1684035,5,2018,1,26,0.463,2014,0,0
154,Tunnel Vision,Kodak Black,1675565,5,2018,1,26,0.231,2017,2,16
156,Love Scars,Trippie Redd,1602475,5,2018,1,26,0.26,2017,5,26
159,T-Shirt,Migos,1589420,5,2018,1,26,0.486,2017,2,14
160,The Race,Tay-K,1577979,5,2018,1,26,0.352,2017,6,30
163,Real Friends,Camila Cabello,1560329,5,2018,1,26,0.663,2018,12,7
166,Dusk Till Dawn - Radio Edit,ZAYN,1549727,5,2018,1,26,0.0967,2017,9,8
167,Saved,Khalid,1546829,5,2018,1,26,0.553,2017,3,3
168,One Dance,Drake,1546361,5,2018,1,26,0.37,2016,0,0
169,When It Rains It Pours,Luke Combs,1534034,5,2018,1,26,0.625,2017,6,19
170,PRBLMS,6LACK,1532444,5,2018,1,26,0.139,2016,0,0
173,Mi Gente,J Balvin,1508737,5,2018,1,26,0.469,2020,0,0
174,Closer,The Chainsmokers,1490649,5,2018,1,26,0.661,2016,0,0
175,Don't,Bryson Tiller,1490232,5,2018,1,26,0.189,2015,0,0
176,wokeuplikethis*,Playboi Carti,1471619,5,2018,1,26,0.478,2017,4,7
177,From Now On,Hugh Jackman,1469442,5,2018,1,26,0.0834,2017,3,28
178,Portland,Drake,1463733,5,2018,1,26,0.35,2017,5,16
179,Die For You,The Weeknd,1458519,5,2018,1,26,0.51,2016,0,0
180,Something Just Like This,The Chainsmokers,1457943,5,2018,1,26,0.446,2017,2,22
181,Stay,Zedd,1454084,5,2018,1,26,0.544,2017,2,23
182,Pills & Automobiles,Chris Brown,1452894,5,2018,1,26,0.617,2017,8,4
184,Exchange,Bryson Tiller,1445329,5,2018,1,26,0.276,2015,0,0
185,KOODA,6ix9ine,1443810,5,2018,1,26,0.201,2018,12,3
186,Starboy,The Weeknd,1436624,5,2018,1,26,0.486,2016,0,0
187,Written in the Sand,Old Dominion,1429796,5,2018,1,26,0.76,2017,9,18
189,20 Min,Lil Uzi Vert,1416423,5,2018,1,26,0.783,2017,8,25
190,Look What You Made Me Do,Taylor Swift,1413100,5,2018,1,26,0.506,2017,8,24
